AgentId,Start,Seed,Floor,Reward,Steps,Time
32,0,21,2,2.4,1101,14830.439994699998
39,0,62,2,2.6,1001,14821.586959999999
26,0,34,0,0.0,601,14833.9502535
42,0,19,2,2.4,1001,14819.637150999999
45,0,92,3,3.8,1201,14811.941604399999
21,0,38,3,3.6,1301,14835.563748199998
18,0,99,1,1.2,801,14836.0754693
33,0,41,4,5.1,1601,14818.238448600001
20,0,46,0,0.0,601,14828.5567952
36,0,42,1,1.2,801,14809.3213968
25,0,15,1,1.2,801,14822.2098749
28,0,93,3,3.7,1201,14815.4101216
13,0,20,2,2.4,1001,14830.3132304
0,0,85,0,0.0,601,14844.590792899999
1,0,77,2,2.3,1101,14840.277688
5,0,72,2,2.6,1101,14835.0487793
2,0,99,1,1.2,801,14840.7142565
40,0,27,2,2.2,1001,14798.838070099999
14,0,94,0,0.0,601,14824.1612595
46,0,36,2,2.2,1101,14791.3856167
11,0,2,2,2.4,1001,14823.688021999998
41,0,71,1,1.2,801,14788.9308846
35,0,8,1,1.2,801,14790.641694299999
16,0,25,0,0.0,601,14808.9624728
8,0,19,2,2.4,1001,14814.883974499999
37,0,68,2,2.3,1001,14785.1241662
7,0,37,1,1.1,801,14816.716201899999
34,0,51,1,1.2,801,14786.9506688
31,0,58,2,2.4,1201,14784.7432926
47,0,52,2,2.5,1001,14767.711938699998
10,0,66,2,2.4,1001,14805.1930241
9,0,56,2,2.2,1001,14803.752957899998
30,0,26,1,1.2,801,14782.1662502
4,0,20,3,3.8,1201,14807.0494477
26,0,76,3,3.8,1301,14783.7879498
27,0,61,1,1.0,801,14782.1501331
44,0,30,1,1.0,801,14766.1251206
43,0,29,3,3.7,1401,14763.545471099998
23,0,14,1,1.2,801,14786.4469307
38,0,8,1,1.2,801,14765.8786863
22,0,23,2,2.6,1001,14779.8573378
24,0,60,1,1.2,801,14776.6970016
6,0,21,2,2.4,1101,14792.5624968
20,0,40,1,1.2,801,14777.8140589
49,0,81,1,1.1,801,14748.631763399999
12,0,9,1,1.2,801,14788.9606709
17,0,25,0,0.0,601,14780.1387679
48,0,96,2,2.3,1001,14747.978560799998
15,0,77,2,2.3,1001,14778.4159981
0,0,66,2,2.2,1001,14794.5813582
29,0,33,1,1.2,801,14762.1188467
14,0,39,1,1.2,801,14774.071333
18,0,3,1,1.0,801,14769.591594599999
19,0,74,1,1.1,801,14765.3128482
36,0,57,1,1.2,801,14743.2984427
25,0,40,1,1.2,801,14756.168644399999
3,0,6,1,1.2,801,14777.528108499999
39,0,79,1,1.1,801,14738.7449141
42,0,77,2,2.2,1001,14737.0636031
16,0,28,2,2.2,1101,14759.447967999999
2,0,89,1,1.2,801,14774.950726199999
32,0,44,1,1.2,801,14739.3021662
41,0,35,1,1.2,801,14723.9468366
13,0,17,1,1.2,801,14747.9959217
35,0,22,1,1.0,801,14724.8380697
45,0,88,1,1.2,801,14713.1372978
40,0,79,2,2.3,1001,14717.0572051
7,0,85,0,0.0,601,14752.051344599999
34,0,69,1,1.0,801,14721.565036999998
1,0,95,0,0.0,601,14750.1610575
11,0,12,1,1.2,801,14742.7236392
5,0,94,0,0.0,601,14744.7763537
21,0,23,1,1.2,801,14728.4953206
17,0,10,1,1.2,801,14731.950235299999
30,0,20,2,2.2,1001,14717.3851328
46,0,13,1,1.2,801,14701.138779199999
28,0,54,1,1.0,801,14716.8894731
27,0,46,1,1.2,801,14717.426144199999
44,0,37,1,1.0,801,14701.4622509
8,0,78,2,2.2,1001,14733.9566683
37,0,97,2,2.4,1201,14704.2230673
23,0,19,2,2.5,1001,14720.7482642
38,0,23,2,2.4,1001,14700.1751112
24,0,85,0,0.0,601,14712.0783624
20,0,27,2,2.4,1001,14713.458695199999
49,0,64,1,1.2,801,14684.322094399999
12,0,56,1,1.2,801,14724.6526506
47,0,87,1,1.2,801,14685.573273099999
10,0,81,1,1.1,801,14723.8610507
9,0,86,1,1.2,801,14722.4119459
29,0,89,1,1.2,801,14698.0990885
14,0,69,1,1.0,801,14710.0489029
18,0,10,1,1.2,801,14705.587824299999
22,0,42,1,1.0,801,14699.758137699999
33,0,55,2,2.2,1101,14687.787258
19,0,77,2,2.3,1001,14700.112970299999
31,0,24,3,3.6,1401,14686.361779199999
48,0,34,0,0.0,601,14667.735707799999
36,0,15,1,1.2,801,14678.4834397
25,0,74,1,1.0,801,14691.383295099999
4,0,82,0,0.0,601,14710.033761199998
3,0,47,1,1.0,801,14712.755371
39,0,4,2,2.2,1201,14673.949238399999
15,0,84,1,1.2,801,14697.382924599999
0,0,56,3,3.7,1201,14713.531874499999
6,0,36,0,0.0,601,14702.881389099999
2,0,28,2,2.3,1001,14709.1094289
32,0,26,2,2.4,1001,14674.0186414
7,0,12,1,1.2,801,14701.9297565
26,0,58,2,2.3,1101,14677.6280745
1,0,3,1,1.0,801,14700.7925766
5,0,43,1,1.2,801,14695.620494699999
41,0,45,2,2.4,1101,14658.6570663
13,0,81,1,1.1,801,14682.7183216
42,0,66,2,2.4,1001,14655.501503
35,0,70,1,1.1,801,14659.302334299999
45,0,90,0,0.0,601,14647.6469845
43,0,59,1,1.2,801,14649.433707999999
24,0,31,2,2.2,1001,14663.289711200001
16,0,30,1,1.0,801,14669.998612899999
34,0,68,2,2.2,1001,14655.8139488
11,0,64,1,1.2,801,14677.191039199999
21,0,23,3,3.9,1201,14663.2030119
17,0,65,1,1.2,801,14666.6397733
46,0,51,1,1.2,801,14636.0184603
28,0,32,1,1.2,801,14651.7195634
27,0,56,2,2.4,1001,14652.234865699998
44,0,83,2,2.4,1001,14635.4272521
40,0,50,2,2.3,1001,14635.020748399998
49,0,95,0,0.0,601,14620.222556699999
12,0,97,0,0.0,601,14660.560931299999
47,0,16,1,1.1,801,14620.7131732
10,0,16,1,1.1,801,14658.9371111
9,0,57,1,1.2,801,14657.479335
48,0,65,1,1.2,801,14618.357118599999
30,0,35,1,1.2,801,14635.728605799999
4,0,98,0,0.0,601,14660.597606399999
29,0,77,2,2.3,1001,14633.327567999999
6,0,87,1,1.2,801,14654.9392189
8,0,13,1,1.0,801,14652.4955954
23,0,78,2,2.3,1001,14640.3488729
14,0,4,2,2.3,1001,14644.6704985
18,0,51,2,2.3,1001,14640.1848247
38,0,45,2,2.6,1001,14618.617588000001
22,0,81,1,1.0,801,14633.3498411
20,0,97,2,2.4,1101,14631.8557604
36,0,81,1,1.0,801,14613.3907843
25,0,68,2,2.4,1001,14626.266628099998
3,0,23,3,4.0,1301,14647.6258673
15,0,26,2,2.4,1001,14631.6190651
45,0,31,2,2.4,1001,14598.252075699998
37,0,83,1,1.2,801,14605.546992799998
7,0,17,2,2.3,1001,14637.112767199998
19,0,77,2,2.2,1101,14618.885212199999
1,0,2,2,2.5,1001,14635.2179797
5,0,52,2,2.5,1101,14630.0031747
33,0,78,2,2.4,1101,14597.964945900001
13,0,32,0,0.0,601,14618.131375199999
35,0,41,1,1.2,801,14594.926483199999
43,0,39,1,1.2,801,14585.278764199998
2,0,4,2,2.4,1201,14628.835347299999
32,0,27,1,1.2,801,14593.274512
16,0,74,1,1.1,801,14605.5747794
11,0,46,1,1.1,801,14612.8949664
49,0,13,1,1.2,801,14570.8500794
12,0,19,2,2.6,1101,14611.1856428
17,0,23,1,1.2,801,14602.387236999999
46,0,24,3,3.6,1201,14571.7923488
4,0,1,3,3.8,1301,14612.7153986
39,0,51,2,2.4,1001,14576.102478499999
26,0,84,1,1.0,801,14588.5437616
28,0,44,1,1.2,801,14586.1127446
0,0,49,1,1.2,801,14615.5201681
42,0,7,1,1.2,801,14573.833240799999
41,0,63,2,2.6,1001,14569.3251664
24,0,75,1,1.2,801,14582.7877426
34,0,75,0,0.0,601,14574.7499687
31,0,31,2,2.3,1001,14572.5489774
47,0,77,2,2.2,1001,14555.5049838
10,0,0,4,5.0,1401,14593.7840557
9,0,31,2,2.2,1101,14592.323244199999
48,0,75,0,0.0,601,14553.187183499998
30,0,6,2,2.4,1001,14570.567350399999
27,0,98,0,0.0,601,14570.9885363
44,0,63,2,2.6,1001,14554.9954354
6,0,54,1,1.0,801,14589.712116499999
8,0,48,2,2.4,1001,14587.2894776
40,0,93,1,1.2,712,14553.3589677
22,0,35,1,1.2,801,14568.695923599998
21,0,90,0,0.0,601,14566.3838294
36,0,25,0,0.0,601,14547.9489273
13,0,52,2,2.4,1001,14568.979989399999
29,0,53,1,1.2,801,14551.778723899999
37,0,11,2,2.2,1001,14541.6094653
23,0,49,1,1.2,801,14558.970580599998
14,0,65,2,2.2,1001,14563.2895871
18,0,58,2,2.3,1201,14558.8499394
38,0,24,3,3.6,1401,14538.0245433
25,0,0,3,3.6,1201,14545.6625071
15,0,40,1,1.2,801,14552.120312699999
35,0,11,2,2.4,1001,14530.792383099999
45,0,77,2,2.2,1001,14518.3731744
43,0,23,1,1.1,801,14520.156881699999
20,0,40,1,1.2,801,14542.713841199999
32,0,42,1,1.1,801,14528.905722
7,0,54,0,0.0,601,14556.779276
16,0,28,2,2.3,1001,14541.008304199999
34,0,7,1,1.2,801,14526.830588199999
1,0,48,2,2.2,1001,14555.4614344
11,0,71,1,1.1,801,14548.0289929
49,0,52,2,2.4,1001,14505.967330899999
17,0,24,2,2.6,1201,14536.7275111
48,0,31,2,2.5,1001,14504.5631628
26,0,39,3,3.8,1301,14524.0877918
28,0,42,1,1.0,801,14521.6401209
0,0,1,3,3.8,1401,14551.0520869
42,0,38,2,2.6,1201,14509.3637434
27,0,41,2,2.6,1001,14521.7514767
19,0,68,0,0.0,601,14529.0421453
5,0,53,1,1.2,801,14541.090904199998
3,0,2,1,1.2,801,14541.468781599999
33,0,38,1,1.2,801,14508.057497
24,0,87,1,1.2,801,14516.697959500001
21,0,72,2,2.4,1001,14517.2006277
40,0,84,0,0.0,601,14496.5266051
36,0,94,1,1.1,801,14499.4376012
39,0,90,0,0.0,601,14495.334772299999
6,0,28,2,2.3,1001,14524.6571603
12,0,85,0,0.0,601,14521.3583884
2,0,83,2,2.5,1001,14530.818868699998
41,0,79,2,2.2,1101,14487.9524117
22,0,78,2,2.2,1001,14504.2438499
31,0,81,1,1.0,801,14491.331405399998
47,0,67,1,1.1,801,14474.1556752
30,0,76,2,2.4,1001,14489.8575362
46,0,7,1,1.2,801,14473.617569
29,0,66,2,2.5,1101,14487.477339699999
44,0,53,1,1.2,801,14474.0787846
8,0,20,2,2.4,1101,14506.6139395
23,0,59,1,1.2,801,14494.414410899999
9,0,66,2,2.4,1001,14502.8664288
7,0,74,1,1.0,801,14507.415911799999
4,0,59,1,1.1,801,14506.1636439
15,0,99,1,1.2,801,14486.930702099999
13,0,90,1,1.2,801,14488.593858999999
19,0,53,2,2.6,1001,14481.4695218
43,0,72,2,2.4,1001,14455.676592
20,0,77,2,2.2,1001,14478.227664099999
37,0,35,1,1.1,801,14460.7910172
14,0,84,0,0.0,601,14482.6676222
32,0,74,0,0.0,601,14464.030803599999
34,0,72,2,2.4,1001,14461.626413099999
11,0,34,0,0.0,601,14482.962050999999
10,0,35,2,2.6,1001,14480.9239079
40,0,82,1,1.2,801,14448.335758599998
39,0,33,1,1.2,801,14447.325550599999
28,0,14,1,1.2,801,14457.537421199999
35,0,54,2,2.5,1001,14449.460496599999
45,0,78,2,2.4,1001,14437.7529836
5,0,15,0,0.0,601,14477.637378
12,0,24,3,3.6,1401,14473.6421123
18,0,20,2,2.6,1001,14461.9183161
3,0,56,2,2.6,1001,14477.533801099999
33,0,46,3,3.8,1201,14444.1158787
24,0,45,2,2.3,1001,14452.749185300001
16,0,29,3,3.9,1301,14459.4760405
1,0,31,2,2.2,1001,14474.1150834
49,0,26,2,2.6,1001,14424.805160099999
48,0,20,1,1.0,801,14424.3794035
36,0,8,1,1.1,801,14434.2905873
25,0,17,1,1.2,801,14447.2605133
27,0,11,2,2.3,1001,14441.160905499999
38,0,38,1,1.2,801,14425.6861854
31,0,63,2,2.6,1001,14427.3224258
21,0,12,2,2.2,1101,14436.8667176
47,0,81,1,1.1,801,14410.027459199999
17,0,52,2,2.3,1101,14440.10594
46,0,37,1,1.1,801,14409.486652
42,0,66,2,2.4,1001,14413.354048899999
44,0,71,1,1.0,801,14409.9525735
6,0,40,1,1.2,801,14443.899837899999
2,0,37,1,1.2,801,14450.2048163
23,0,71,1,1.2,801,14429.272268899998
14,0,76,2,2.4,1001,14433.590584
32,0,63,2,2.6,1001,14414.9517972
7,0,55,2,2.2,1001,14442.8366164
4,0,86,1,1.0,801,14441.6044891
22,0,33,1,1.2,801,14422.854323599999
26,0,61,1,1.1,801,14418.1665315
11,0,6,2,2.3,1001,14433.951742199999
41,0,15,1,1.2,801,14399.3279189
30,0,48,2,2.4,1001,14408.318430899999
15,0,76,2,2.5,446,14421.2156965
13,0,16,1,1.1,801,14422.85241
0,0,10,1,1.2,801,14437.404002899999
5,0,15,1,1.2,801,14428.0594743
37,0,35,1,1.2,801,14395.509403
9,0,68,2,2.3,1001,14422.266228999999
29,0,56,3,3.8,1501,14397.932223099999
8,0,96,2,2.4,1101,14417.271486
40,0,46,2,2.3,1101,14383.417257
39,0,8,1,1.2,801,14382.4824402
28,0,72,3,3.8,1301,14392.705359599999
19,0,70,1,1.2,801,14400.738808099999
43,0,35,1,1.2,801,14374.1786786
20,0,72,1,1.2,801,14396.7442378
34,0,93,1,1.2,801,14381.5064075
10,0,1,1,1.1,801,14400.218061599999
48,0,89,1,1.2,801,14359.8061256
36,0,79,1,1.2,801,14370.546637899999
25,0,70,1,1.1,801,14383.4951102
35,0,87,1,1.1,801,14368.8008056
45,0,29,1,1.2,801,14357.0939277
15,0,31,2,2.5,1001,14386.5698884
18,0,14,1,1.2,801,14382.0240667
38,0,95,0,0.0,601,14360.3760488
3,0,89,1,1.2,801,14396.5710012
24,0,58,2,2.3,1001,14371.9959479
1,0,76,1,1.2,801,14393.4972145
49,0,88,1,1.2,801,14344.1855139
47,0,7,2,2.4,1001,14345.449015799999
46,0,48,1,1.2,801,14345.0970535
27,0,36,0,0.0,601,14360.8716684
44,0,74,1,1.0,801,14344.8321628
6,0,62,2,2.5,1001,14379.610152199999
2,0,16,1,1.0,801,14385.9768002
23,0,13,1,1.0,801,14365.0073349
4,0,25,0,0.0,601,14378.0294258
22,0,30,1,1.0,801,14359.248942999999
26,0,90,0,0.0,601,14354.5978229
33,0,26,3,3.7,1201,14347.094189700001
31,0,22,1,1.2,801,14345.9615241
41,0,50,2,2.4,1001,14334.8000117
13,0,41,0,0.0,601,14359.5843682
0,0,39,2,2.6,1101,14374.1429723
42,0,87,1,1.2,801,14332.443550999998
16,0,34,0,0.0,601,14354.7793707
5,0,21,2,2.6,1101,14364.386923099999
21,0,77,2,2.2,1001,14348.208974399999
12,0,30,1,1.0,801,14360.2746056
37,0,95,2,2.3,1001,14331.408983399999
17,0,62,2,2.5,1001,14350.4722876
14,0,42,1,1.1,801,14352.530250400001
32,0,1,2,2.4,1001,14333.901771199999
7,0,23,1,1.1,801,14361.788037999999
11,0,19,2,2.6,1101,14353.633810199999
30,0,25,0,0.0,601,14329.0142865
39,0,68,2,2.2,1001,14317.4983815
19,0,19,2,2.4,1001,14335.951205399999
43,0,29,1,1.1,801,14310.1565768
20,0,41,0,0.0,601,14332.732792699999
9,0,8,1,1.2,801,14342.2726685
38,0,41,3,4.0,1201,14312.2365517
34,0,38,2,2.3,1001,14316.2562406
10,0,47,1,1.1,801,14335.764594299999
48,0,81,1,1.2,801,14295.360422799999
36,0,85,2,2.2,1001,14306.1119838
25,0,81,1,1.1,801,14319.051031899999
27,0,16,1,1.1,801,14313.0183256
35,0,81,1,1.1,801,14304.093619599998
8,0,7,1,1.2,801,14328.5035775
45,0,57,1,1.2,801,14291.246266
40,0,74,1,1.0,801,14294.448148399999
18,0,73,1,1.1,801,14316.2137673
4,0,83,2,2.5,1101,14328.900355299998
3,0,1,1,1.0,801,14331.6743732
26,0,19,2,2.4,1001,14305.4594797
1,0,20,1,1.0,801,14328.6182871
49,0,21,2,2.4,1001,14279.2961771
46,0,25,0,0.0,601,14279.6525725
13,0,2,2,2.3,1001,14310.466585299999
16,0,42,1,1.0,801,14305.9322192
44,0,60,2,2.2,1001,14279.8987883
2,0,41,3,4.0,1201,14321.2049292
15,0,80,1,1.2,801,14304.906892199999
23,0,57,1,1.2,801,14300.0145182
22,0,31,2,2.3,1001,14294.445542399999
28,0,56,3,3.8,1201,14286.810985
24,0,81,1,1.2,801,14290.4053166
31,0,85,0,0.0,601,14281.0920192
47,0,57,1,1.2,801,14264.048107999999
30,0,3,1,1.2,801,14279.731600199999
42,0,35,0,0.0,601,14267.5902359
29,0,29,2,2.4,1001,14277.3791197
6,0,90,0,0.0,601,14298.145172499999
20,0,58,2,2.3,1101,14283.438892999999
12,0,66,2,2.3,1001,14294.6284991
14,0,16,1,1.0,801,14287.8659091
7,0,34,0,0.0,601,14297.315899
41,0,24,3,3.7,1501,14254.018831
43,0,13,1,1.2,801,14246.324983699998
21,0,64,1,1.2,801,14268.0228739
37,0,34,0,0.0,601,14251.448675399999
17,0,45,2,2.3,1101,14271.3007365
9,0,93,1,1.0,801,14278.0567185
32,0,62,0,0.0,601,14254.4954071
33,0,81,1,1.0,801,14250.3979025
0,0,83,2,2.6,1101,14284.829618099999
5,0,88,1,1.2,801,14275.487575399999
10,0,4,2,2.4,1001,14271.1587177
48,0,80,1,1.1,801,14230.7057202
46,0,11,2,2.4,1001,14231.9998172
25,0,5,0,0.0,601,14254.3214748
39,0,57,1,1.2,801,14237.072785299999
27,0,55,2,2.2,1001,14247.273082
19,0,81,1,1.0,801,14254.5539005
35,0,22,1,1.2,801,14238.179713599999
8,0,11,2,2.4,1101,14263.591003599999
11,0,96,1,1.2,801,14263.9197871
45,0,25,0,0.0,601,14226.091910699999
40,0,52,2,2.4,1101,14229.326836499999
18,0,66,2,2.3,1001,14251.102865899999
3,0,18,0,0.0,601,14266.7044842
34,0,42,1,1.1,801,14235.0936379
1,0,42,1,1.0,801,14263.720957
31,0,28,2,2.3,1001,14231.9533285
36,0,68,2,2.4,1001,14224.149575
42,0,25,0,0.0,601,14218.626610899999
16,0,82,0,0.0,601,14240.977159099999
6,0,68,2,2.6,1001,14249.973252
15,0,8,1,1.1,801,14240.178619299999
23,0,94,0,0.0,601,14234.588797699998
38,0,87,1,1.2,801,14214.1231989
7,0,33,1,1.2,801,14248.3694186
26,0,12,2,2.3,1001,14224.1841605
24,0,79,1,1.2,801,14225.5421017
49,0,99,1,1.2,801,14198.0310049
47,0,51,1,1.2,801,14199.2546651
30,0,54,1,1.1,801,14214.984382999999
4,0,13,1,1.1,801,14239.8549806
13,0,39,1,1.1,801,14228.772600299999
44,0,26,1,1.2,801,14198.395045700001
37,0,12,1,1.2,801,14201.421337099999
14,0,31,2,2.5,1001,14223.259964
32,0,99,1,1.2,801,14204.6589099
22,0,18,1,1.1,572,14212.9888371
25,0,17,1,1.2,801,14205.540991099999
29,0,85,0,0.0,601,14196.9247041
45,0,9,2,2.4,1001,14179.2027688
43,0,88,1,1.2,801,14180.9671705
21,0,90,0,0.0,601,14202.6759651
12,0,77,2,2.3,1001,14213.968990099998
2,0,78,1,1.1,801,14223.4259148
9,0,24,2,2.4,1001,14211.880845599999
3,0,47,1,1.2,801,14218.3727943
28,0,77,2,2.3,1001,14190.0175258
33,0,8,1,1.1,801,14184.7528754
5,0,21,2,2.4,1001,14209.256747399999
20,0,0,1,1.2,801,14193.9580864
48,0,55,2,2.2,1001,14164.4833005
39,0,91,2,2.4,1001,14170.5981808
42,0,43,2,2.4,1001,14168.926571599999
19,0,99,2,2.3,1001,14188.842282099999
35,0,21,2,2.6,1001,14172.519197399999
16,0,20,2,2.3,1001,14190.864271999999
11,0,76,1,1.2,801,14198.259246
23,0,29,1,1.2,801,14185.431036999998
34,0,49,1,1.0,801,14169.1683253
1,0,11,2,2.3,1001,14197.7693997
10,0,53,1,1.2,801,14188.4877798
17,0,91,1,1.1,801,14180.088677
46,0,33,2,2.4,1001,14149.3831804
0,0,32,0,0.0,601,14194.7528446
27,0,50,2,2.3,1001,14165.572450599999
15,0,50,2,2.3,1001,14174.0815121
22,0,17,2,2.3,1001,14165.6941806
18,0,49,1,1.1,801,14169.3489653
38,0,6,0,0.0,601,14148.5528767
7,0,65,1,1.2,801,14182.7965981
24,0,21,2,2.4,1001,14160.1079933
31,0,80,1,1.0,801,14150.853792999998
8,0,55,2,2.3,1101,14173.606418599999
49,0,83,1,1.2,801,14132.1085195
47,0,25,0,0.0,601,14133.305729
40,0,8,1,1.0,801,14138.5092293
30,0,55,2,2.3,1001,14148.025466
36,0,62,2,2.6,1001,14141.162148
4,0,81,1,1.0,801,14172.688548
13,0,17,1,1.0,801,14162.3302051
29,0,94,0,0.0,601,14145.1920313
44,0,44,1,1.2,801,14131.7423352
6,0,52,2,2.4,1001,14166.5015498
21,0,47,1,1.0,801,14150.8913583
37,0,34,0,0.0,601,14134.3044976
41,0,92,0,0.0,601,14129.8283291
32,0,81,1,1.0,801,14137.4640771
26,0,31,2,2.6,1001,14140.5336724
25,0,67,1,1.1,801,14138.3054786
43,0,45,2,2.3,1001,14113.366855299999
2,0,60,1,1.1,801,14157.008970399998
14,0,44,1,1.2,801,14140.4592997
3,0,57,1,1.2,801,14151.5946718
33,0,22,1,1.2,801,14118.0469235
20,0,83,2,2.6,1001,14127.4898862
0,0,46,2,2.6,1001,14145.125456299998
11,0,14,1,1.2,801,14133.5181942
45,0,31,3,3.7,1201,14095.682584299999
12,0,48,2,2.5,1101,14131.6305141
23,0,83,2,2.4,1001,14120.2231617
9,0,47,1,1.0,801,14129.5112873
38,0,98,0,0.0,601,14098.7729446
28,0,34,0,0.0,601,14106.8054977
34,0,5,2,2.4,1001,14103.1928453
5,0,95,1,1.2,801,14126.8061721
47,0,60,1,1.1,801,14083.934991099999
10,0,46,0,0.0,601,14122.228730499999
17,0,94,0,0.0,601,14113.7970508
48,0,36,2,2.2,1101,14081.5774981
39,0,42,1,1.0,801,14088.412940299999
42,0,56,1,1.2,801,14085.9503513
19,0,42,1,1.0,801,14105.8658599
29,0,67,1,1.1,801,14095.5459013
35,0,87,1,1.2,801,14089.2954942
16,0,55,2,2.2,1001,14107.6327847
37,0,87,1,1.0,801,14084.8471388
41,0,70,2,2.4,1001,14080.3970006
18,0,1,1,1.2,801,14102.349024199999
7,0,24,3,3.6,1301,14115.9640521
1,0,26,2,2.4,1001,14114.2801623
31,0,48,1,1.2,801,14083.261226699999
49,0,23,1,1.2,801,14064.736225699999
40,0,53,1,1.1,801,14072.1475547
46,0,64,1,1.1,801,14065.579212699999
4,0,73,0,0.0,601,14106.4313217
13,0,51,2,2.4,1001,14096.1048096
27,0,88,1,1.2,801,14081.596058899999
44,0,91,1,1.0,801,14065.5914035
21,0,62,1,1.2,801,14084.9891259
15,0,61,2,2.4,1001,14090.5654475
22,0,60,1,1.1,801,14081.4243871
32,0,51,1,1.2,801,14070.804188
24,0,90,0,0.0,601,14076.2689523
30,0,41,2,2.2,1001,14066.0319575
36,0,62,1,1.2,801,14058.372748799999
25,0,35,0,0.0,601,14071.158140799998
6,0,59,1,1.2,276,14083.719448599999
8,0,50,2,2.6,1001,14081.3561999
2,0,58,2,2.2,1101,14089.822095099998
14,0,94,0,0.0,601,14073.3735325
38,0,2,2,2.3,1001,14048.266468900001
3,0,19,2,2.4,1001,14084.5098674
26,0,28,2,2.2,1001,14058.4188211
28,0,60,1,1.2,801,14055.980970499999
33,0,78,1,1.1,801,14050.7239953
10,0,7,2,2.4,1001,14071.127365699998
17,0,73,1,1.0,801,14062.6795455
11,0,71,0,0.0,601,14065.374318499998
43,0,9,2,2.4,1001,14029.5577084
9,0,42,1,1.1,801,14061.8526143
6,0,93,1,1.2,801,14061.621527899999
5,0,7,1,1.2,801,14060.5389184
20,0,89,1,1.2,801,14045.2403602
47,0,58,2,2.3,1101,14017.462977899999
4,0,13,1,1.0,801,14057.5184407
39,0,69,1,1.0,801,14021.6719782
0,0,70,1,1.1,801,14061.5719534
42,0,38,2,2.3,1001,14019.8473559
19,0,30,1,1.0,801,14039.7702565
29,0,39,1,1.2,801,14029.452478599998
35,0,25,0,0.0,601,14023.2114541
37,0,91,1,1.1,801,14019.044240199999
23,0,25,0,0.0,601,14036.413756
18,0,79,1,1.1,801,14036.531151199999
24,0,11,1,1.1,99,14026.9739878
34,0,4,1,1.2,801,14019.7065087
31,0,63,1,1.2,801,14017.5542985
12,0,8,1,1.0,801,14039.406673899999
49,0,18,0,0.0,601,13998.802893099999
40,0,0,1,1.2,801,14006.2417142
46,0,46,2,2.2,1001,13999.710517099998
25,0,24,2,2.4,1101,14022.0145132
24,0,42,1,1.2,801,14019.1601609
27,0,36,0,0.0,601,14015.836994399999
16,0,16,1,1.0,801,14024.850523699999
44,0,91,1,1.1,801,13998.8756963
45,0,32,0,0.0,601,13994.429638799998
21,0,9,2,2.4,1001,14018.0542861
41,0,12,1,1.2,801,13997.194092
22,0,94,0,0.0,601,14015.2936816
14,0,66,2,2.5,1001,14023.1288518
48,0,62,2,2.5,1101,13988.9238828
32,0,84,1,1.0,801,14004.291989899999
1,0,4,2,2.2,1101,14031.5395756
36,0,60,2,2.4,1101,13991.7044281
13,0,76,1,1.2,801,14013.0887484
11,0,21,2,2.4,1001,14016.106405999999
15,0,90,0,0.0,601,14008.003683399998
28,0,84,0,0.0,601,13990.4019539
33,0,99,1,1.2,801,13985.1374552
17,0,94,1,1.2,801,13998.2398538
30,0,77,2,2.3,1001,13983.694655599998
7,0,97,0,0.0,601,14009.582301999999
35,0,85,0,0.0,601,13974.506905799999
8,0,93,1,1.1,801,13999.9280201
23,0,64,1,1.2,801,13987.6328991
9,0,94,0,0.0,601,13996.9337827
38,0,56,2,2.4,1101,13966.9424686
3,0,36,2,2.4,1101,14003.1890929
26,0,85,0,0.0,601,13977.1043648
6,0,71,0,0.0,601,13996.048353099999
5,0,30,1,1.0,801,13994.1577194
20,0,50,2,2.3,1001,13978.830621399999
49,0,4,1,1.2,801,13949.6422542
2,0,26,3,3.8,1201,13999.492649599999
10,0,21,2,2.4,1001,13989.2043241
4,0,88,1,1.2,801,13991.486491599999
39,0,95,1,1.2,801,13955.647786399999
0,0,19,2,2.6,1001,13995.547144099999
27,0,14,1,1.2,801,13966.435539099999
19,0,84,1,1.0,801,13973.753246999999
29,0,88,1,1.2,801,13963.4126231
45,0,1,1,1.2,801,13945.7078615
43,0,10,2,2.6,1101,13947.4921717
37,0,10,1,1.2,801,13952.729995099999
22,0,49,1,1.0,801,13965.7784934
18,0,50,2,2.6,1001,13969.4316613
34,0,62,1,1.2,801,13953.6631783
31,0,33,2,2.2,1101,13951.4844872
12,0,62,2,2.6,1001,13973.387253399998
40,0,16,1,1.0,801,13940.3600054
24,0,63,0,0.0,601,13952.8898352
42,0,27,2,2.4,1001,13936.9658396
16,0,66,2,2.2,1001,13959.3541684
44,0,46,1,1.0,801,13933.3440493
15,0,68,2,2.4,1001,13958.553835499999
47,0,36,1,1.2,801,13925.909881799998
41,0,1,2,2.6,1001,13931.905448
32,0,66,2,2.5,1001,13939.6089743
28,0,34,0,0.0,601,13941.2940545
46,0,46,1,1.2,801,13917.941073999998
7,0,28,2,2.4,1001,13959.849078399999
13,0,30,0,0.0,601,13948.4751982
35,0,82,0,0.0,601,13925.2364048
21,0,41,0,0.0,601,13936.728581599999
14,0,97,0,0.0,601,13942.2452553
9,0,67,1,1.0,801,13946.9629775
25,0,18,1,1.2,801,13931.861849399998
26,0,66,2,2.4,1001,13927.3641696
33,0,74,1,1.2,801,13919.9096808
6,0,8,1,1.2,801,13946.132372499998
17,0,27,0,0.0,601,13932.7294816
48,0,3,0,0.0,601,13900.560068899998
1,0,32,0,0.0,601,13942.6451981
8,0,49,1,1.2,801,13934.6467523
